applicant_id,predicted_prob_default,credit_score,score_band,recommended_action
48496,0.2394,520,Very High Risk,Decline
48497,0.2727,515,Very High Risk,Decline
48498,0.2242,523,Very High Risk,Decline
48499,0.1935,528,Very High Risk,Decline
48500,0.4359,495,Very High Risk,Decline
48501,0.894,426,Very High Risk,Decline
48502,0.3241,508,Very High Risk,Decline
48503,0.3576,504,Very High Risk,Decline
48504,0.2544,518,Very High Risk,Decline
48505,0.3576,504,Very High Risk,Decline
48506,0.2403,520,Very High Risk,Decline
48507,0.3657,503,Very High Risk,Decline
48508,0.2999,512,Very High Risk,Decline
48509,0.3666,503,Very High Risk,Decline
48510,0.0588,567,Very High Risk,Decline
48511,0.1985,527,Very High Risk,Decline
48512,0.1949,528,Very High Risk,Decline
48513,0.7509,455,Very High Risk,Decline
48514,0.0545,569,Very High Risk,Decline
48515,0.0519,571,Very High Risk,Decline
48516,0.8461,438,Very High Risk,Decline
48517,0.284,514,Very High Risk,Decline
48518,0.1496,537,Very High Risk,Decline
48519,0.0944,552,Very High Risk,Decline
48520,0.044,576,Very High Risk,Decline
48521,0.7254,459,Very High Risk,Decline
48522,0.9689,388,Very High Risk,Decline
48523,0.6675,467,Very High Risk,Decline
48524,0.2664,516,Very High Risk,Decline
48525,0.0498,572,Very High Risk,Decline
48526,0.9233,415,Very High Risk,Decline
48527,0.4515,493,Very High Risk,Decline
48528,0.242,520,Very High Risk,Decline
48529,0.0687,562,Very High Risk,Decline
48530,0.7046,462,Very High Risk,Decline
48531,0.2119,525,Very High Risk,Decline
48532,0.135,541,Very High Risk,Decline
48533,0.0697,562,Very High Risk,Decline
48534,0.7327,458,Very High Risk,Decline
48535,0.4366,494,Very High Risk,Decline
48536,0.1058,549,Very High Risk,Decline
48537,0.095,552,Very High Risk,Decline
48538,0.2221,523,Very High Risk,Decline
48539,0.7162,460,Very High Risk,Decline
48540,0.2667,516,Very High Risk,Decline
48541,0.9196,417,Very High Risk,Decline
48542,0.21,525,Very High Risk,Decline
48543,0.3018,511,Very High Risk,Decline
48544,0.1714,533,Very High Risk,Decline
48545,0.7304,458,Very High Risk,Decline
48546,0.3188,509,Very High Risk,Decline
48547,0.5112,486,Very High Risk,Decline
48548,0.949,403,Very High Risk,Decline
48549,0.4424,494,Very High Risk,Decline
48550,0.019,601,High Risk,Decline
48551,0.5927,476,Very High Risk,Decline
48552,0.0457,575,Very High Risk,Decline
48553,0.1161,546,Very High Risk,Decline
48554,0.0497,572,Very High Risk,Decline
48555,0.6457,470,Very High Risk,Decline
48556,0.2749,515,Very High Risk,Decline
48557,0.6345,471,Very High Risk,Decline
48558,0.1048,549,Very High Risk,Decline
48559,0.4568,492,Very High Risk,Decline
48560,0.1477,538,Very High Risk,Decline
48561,0.8593,435,Very High Risk,Decline
48562,0.25,519,Very High Risk,Decline
48563,0.5299,484,Very High Risk,Decline
48564,0.102,550,Very High Risk,Decline
48565,0.0423,577,Very High Risk,Decline
48566,0.2686,516,Very High Risk,Decline
48567,0.3715,502,Very High Risk,Decline
48568,0.0297,588,High Risk,Decline
48569,0.1831,530,Very High Risk,Decline
48570,0.9413,407,Very High Risk,Decline
48571,0.0631,565,Very High Risk,Decline
48572,0.1415,539,Very High Risk,Decline
48573,0.8815,429,Very High Risk,Decline
48574,0.5854,477,Very High Risk,Decline
48575,0.3162,509,Very High Risk,Decline
48576,0.9484,403,Very High Risk,Decline
48577,0.3515,505,Very High Risk,Decline
48578,0.0279,590,High Risk,Decline
48579,0.3659,503,Very High Risk,Decline
48580,0.2622,517,Very High Risk,Decline
48581,0.6943,463,Very High Risk,Decline
48582,0.5081,486,Very High Risk,Decline
48583,0.16,535,Very High Risk,Decline
48584,0.1542,536,Very High Risk,Decline
48585,0.0704,562,Very High Risk,Decline
48586,0.4897,488,Very High Risk,Decline
48587,0.2063,526,Very High Risk,Decline
48588,0.857,435,Very High Risk,Decline
48589,0.3426,506,Very High Risk,Decline
48590,0.4531,493,Very High Risk,Decline
48591,0.3812,501,Very High Risk,Decline
48592,0.389,500,Very High Risk,Decline
48593,0.0382,580,High Risk,Decline
48594,0.1397,540,Very High Risk,Decline
48595,0.4556,492,Very High Risk,Decline
48596,0.5912,476,Very High Risk,Decline
48597,0.0577,568,Very High Risk,Decline
48598,0.3055,511,Very High Risk,Decline
48599,0.3818,501,Very High Risk,Decline
48600,0.3602,504,Very High Risk,Decline
48601,0.1411,539,Very High Risk,Decline
48602,0.7875,449,Very High Risk,Decline
48603,0.154,536,Very High Risk,Decline
48604,0.1137,546,Very High Risk,Decline
48605,0.2719,516,Very High Risk,Decline
48606,0.2925,513,Very High Risk,Decline
48607,0.277,515,Very High Risk,Decline
48608,0.3482,505,Very High Risk,Decline
48609,0.0975,551,Very High Risk,Decline
48610,0.1566,536,Very High Risk,Decline
48611,0.36,504,Very High Risk,Decline
48612,0.1265,543,Very High Risk,Decline
48613,0.2916,513,Very High Risk,Decline
48614,0.2803,514,Very High Risk,Decline
48615,0.0265,591,High Risk,Decline
48616,0.0263,591,High Risk,Decline
48617,0.316,509,Very High Risk,Decline
48618,0.0297,588,High Risk,Decline
48619,0.7734,452,Very High Risk,Decline
48620,0.1211,544,Very High Risk,Decline
48621,0.1268,543,Very High Risk,Decline
48622,0.0431,577,Very High Risk,Decline
48623,0.1506,537,Very High Risk,Decline
48624,0.102,550,Very High Risk,Decline
48625,0.1322,541,Very High Risk,Decline
48626,0.1448,538,Very High Risk,Decline
48627,0.0887,554,Very High Risk,Decline
48628,0.0874,555,Very High Risk,Decline
48629,0.0939,553,Very High Risk,Decline
48630,0.1159,546,Very High Risk,Decline
48631,0.1327,541,Very High Risk,Decline
48632,0.0926,553,Very High Risk,Decline
48633,0.4156,497,Very High Risk,Decline
48634,0.0835,556,Very High Risk,Decline
48635,0.6331,471,Very High Risk,Decline
48636,0.6853,465,Very High Risk,Decline
48637,0.1147,546,Very High Risk,Decline
48638,0.9273,414,Very High Risk,Decline
48639,0.0439,576,Very High Risk,Decline
48640,0.3399,506,Very High Risk,Decline
48641,0.0821,557,Very High Risk,Decline
48642,0.2051,526,Very High Risk,Decline
48643,0.3043,511,Very High Risk,Decline
48644,0.261,517,Very High Risk,Decline
48645,0.8757,431,Very High Risk,Decline
48646,0.0735,560,Very High Risk,Decline
48647,0.9653,391,Very High Risk,Decline
48648,0.0751,560,Very High Risk,Decline
48649,0.3257,508,Very High Risk,Decline
48650,0.1145,546,Very High Risk,Decline
48651,0.8099,445,Very High Risk,Decline
48652,0.7236,459,Very High Risk,Decline
48653,0.2596,517,Very High Risk,Decline
48654,0.1833,530,Very High Risk,Decline
48655,0.9361,410,Very High Risk,Decline
48656,0.1343,541,Very High Risk,Decline
48657,0.3373,507,Very High Risk,Decline
48658,0.0753,559,Very High Risk,Decline
48659,0.4772,490,Very High Risk,Decline
48660,0.4226,496,Very High Risk,Decline
48661,0.1076,548,Very High Risk,Decline
48662,0.1163,546,Very High Risk,Decline
48663,0.3013,511,Very High Risk,Decline
48664,0.1972,528,Very High Risk,Decline
48665,0.5656,480,Very High Risk,Decline
48666,0.5008,487,Very High Risk,Decline
48667,0.08,558,Very High Risk,Decline
48668,0.0971,551,Very High Risk,Decline
48669,0.5777,478,Very High Risk,Decline
48670,0.0326,585,High Risk,Decline
48671,0.7038,462,Very High Risk,Decline
48672,0.1444,538,Very High Risk,Decline
48673,0.4822,489,Very High Risk,Decline
48674,0.0547,569,Very High Risk,Decline
48675,0.0318,586,High Risk,Decline
48676,0.9616,394,Very High Risk,Decline
48677,0.9816,372,Very High Risk,Decline
48678,0.2276,522,Very High Risk,Decline
48679,0.9268,414,Very High Risk,Decline
48680,0.0375,581,High Risk,Decline
48681,0.0799,558,Very High Risk,Decline
48682,0.1138,546,Very High Risk,Decline
48683,0.0529,570,Very High Risk,Decline
48684,0.122,544,Very High Risk,Decline
48685,0.1381,540,Very High Risk,Decline
48686,0.0373,581,High Risk,Decline
48687,0.0385,580,High Risk,Decline
48688,0.9133,419,Very High Risk,Decline
48689,0.1459,538,Very High Risk,Decline
48690,0.2694,516,Very High Risk,Decline
48691,0.222,523,Very High Risk,Decline
48692,0.4897,488,Very High Risk,Decline
48693,0.2984,512,Very High Risk,Decline
48694,0.1907,529,Very High Risk,Decline
48695,0.2797,514,Very High Risk,Decline
48696,0.1262,543,Very High Risk,Decline
48697,0.1729,532,Very High Risk,Decline
48698,0.074,560,Very High Risk,Decline
48699,0.2102,525,Very High Risk,Decline
48700,0.7091,461,Very High Risk,Decline
48701,0.3391,506,Very High Risk,Decline
48702,0.3488,505,Very High Risk,Decline
48703,0.1593,535,Very High Risk,Decline
48704,0.0988,551,Very High Risk,Decline
48705,0.2796,514,Very High Risk,Decline
48706,0.0446,576,Very High Risk,Decline
48707,0.1443,538,Very High Risk,Decline
48708,0.5137,486,Very High Risk,Decline
48709,0.2416,520,Very High Risk,Decline
48710,0.3894,500,Very High Risk,Decline
48711,0.0996,551,Very High Risk,Decline
48712,0.6109,474,Very High Risk,Decline
48713,0.144,539,Very High Risk,Decline
48714,0.2704,516,Very High Risk,Decline
48715,0.5496,481,Very High Risk,Decline
48716,0.0603,566,Very High Risk,Decline
48717,0.0796,558,Very High Risk,Decline
48718,0.2282,522,Very High Risk,Decline
48719,0.8892,427,Very High Risk,Decline
48720,0.3348,507,Very High Risk,Decline
48721,0.1276,543,Very High Risk,Decline
48722,0.219,524,Very High Risk,Decline
48723,0.3232,508,Very High Risk,Decline
48724,0.4725,490,Very High Risk,Decline
48725,0.1813,531,Very High Risk,Decline
48726,0.2149,525,Very High Risk,Decline
48727,0.035,583,High Risk,Decline
48728,0.0634,565,Very High Risk,Decline
48729,0.1636,534,Very High Risk,Decline
48730,0.9359,410,Very High Risk,Decline
48731,0.1008,550,Very High Risk,Decline
48732,0.2815,514,Very High Risk,Decline
48733,0.3534,505,Very High Risk,Decline
48734,0.2607,517,Very High Risk,Decline
48735,0.8168,444,Very High Risk,Decline
48736,0.3394,506,Very High Risk,Decline
48737,0.3679,503,Very High Risk,Decline
48738,0.2711,516,Very High Risk,Decline
48739,0.2059,526,Very High Risk,Decline
48740,0.5114,486,Very High Risk,Decline
48741,0.2386,521,Very High Risk,Decline
48742,0.9126,419,Very High Risk,Decline
48743,0.1599,535,Very High Risk,Decline
48744,0.1376,540,Very High Risk,Decline
48745,0.1875,529,Very High Risk,Decline
48746,0.3417,506,Very High Risk,Decline
48747,0.2945,512,Very High Risk,Decline
48748,0.1,551,Very High Risk,Decline
48749,0.3903,500,Very High Risk,Decline
48750,0.0754,559,Very High Risk,Decline
48751,0.0369,581,High Risk,Decline
48752,0.096,552,Very High Risk,Decline
48753,0.1483,538,Very High Risk,Decline
48754,0.7191,460,Very High Risk,Decline
48755,0.2576,518,Very High Risk,Decline
48756,0.3006,511,Very High Risk,Decline
48757,0.2509,519,Very High Risk,Decline
48758,0.4136,497,Very High Risk,Decline
48759,0.1038,549,Very High Risk,Decline
48760,0.0994,551,Very High Risk,Decline
48761,0.0442,576,Very High Risk,Decline
48762,0.1563,536,Very High Risk,Decline
48763,0.2355,521,Very High Risk,Decline
48764,0.6697,467,Very High Risk,Decline
48765,0.0897,554,Very High Risk,Decline
48766,0.8304,441,Very High Risk,Decline
48767,0.5833,477,Very High Risk,Decline
48768,0.1385,540,Very High Risk,Decline
48769,0.4586,492,Very High Risk,Decline
48770,0.1983,527,Very High Risk,Decline
48771,0.0356,582,High Risk,Decline
48772,0.1242,543,Very High Risk,Decline
48773,0.8684,433,Very High Risk,Decline
48774,0.3141,510,Very High Risk,Decline
48775,0.1002,550,Very High Risk,Decline
48776,0.2552,518,Very High Risk,Decline
48777,0.1297,542,Very High Risk,Decline
48778,0.0942,552,Very High Risk,Decline
48779,0.5032,487,Very High Risk,Decline
48780,0.2125,525,Very High Risk,Decline
48781,0.2503,519,Very High Risk,Decline
48782,0.0452,575,Very High Risk,Decline
48783,0.0302,587,High Risk,Decline
48784,0.4647,491,Very High Risk,Decline
48785,0.1393,540,Very High Risk,Decline
48786,0.414,497,Very High Risk,Decline
48787,0.5201,485,Very High Risk,Decline
48788,0.8301,441,Very High Risk,Decline
48789,0.7657,453,Very High Risk,Decline
48790,0.0698,562,Very High Risk,Decline
48791,0.2183,524,Very High Risk,Decline
48792,0.0967,552,Very High Risk,Decline
48793,0.3719,502,Very High Risk,Decline
48794,0.2201,524,Very High Risk,Decline
48795,0.4878,489,Very High Risk,Decline
48796,0.4671,491,Very High Risk,Decline
48797,0.2878,513,Very High Risk,Decline
48798,0.1786,531,Very High Risk,Decline
48799,0.3855,501,Very High Risk,Decline
48800,0.1832,530,Very High Risk,Decline
48801,0.5677,479,Very High Risk,Decline
48802,0.4539,492,Very High Risk,Decline
48803,0.7917,449,Very High Risk,Decline
48804,0.167,533,Very High Risk,Decline
48805,0.2994,512,Very High Risk,Decline
48806,0.2365,521,Very High Risk,Decline
48807,0.5327,483,Very High Risk,Decline
48808,0.7602,454,Very High Risk,Decline
48809,0.092,553,Very High Risk,Decline
48810,0.1725,532,Very High Risk,Decline
48811,0.0459,575,Very High Risk,Decline
48812,0.9338,411,Very High Risk,Decline
48813,0.0424,577,Very High Risk,Decline
48814,0.9014,423,Very High Risk,Decline
48815,0.0479,573,Very High Risk,Decline
48816,0.1827,530,Very High Risk,Decline
48817,0.0709,561,Very High Risk,Decline
48818,0.0658,564,Very High Risk,Decline
48819,0.8615,434,Very High Risk,Decline
48820,0.1194,545,Very High Risk,Decline
48821,0.3225,509,Very High Risk,Decline
48822,0.3437,506,Very High Risk,Decline
48823,0.5517,481,Very High Risk,Decline
48824,0.0651,564,Very High Risk,Decline
48825,0.5398,483,Very High Risk,Decline
48826,0.1932,528,Very High Risk,Decline
48827,0.0819,557,Very High Risk,Decline
48828,0.536,483,Very High Risk,Decline
48829,0.7538,455,Very High Risk,Decline
48830,0.227,522,Very High Risk,Decline
48831,0.0936,553,Very High Risk,Decline
48832,0.3632,503,Very High Risk,Decline
48833,0.6584,468,Very High Risk,Decline
48834,0.2075,526,Very High Risk,Decline
48835,0.4173,497,Very High Risk,Decline
48836,0.3552,504,Very High Risk,Decline
48837,0.808,446,Very High Risk,Decline
48838,0.4533,493,Very High Risk,Decline
48839,0.1581,535,Very High Risk,Decline
48840,0.1102,547,Very High Risk,Decline
48841,0.1338,541,Very High Risk,Decline
48842,0.9133,419,Very High Risk,Decline
48843,0.2317,522,Very High Risk,Decline
48844,0.0734,560,Very High Risk,Decline
48845,0.3363,507,Very High Risk,Decline
48846,0.4084,498,Very High Risk,Decline
48847,0.1863,530,Very High Risk,Decline
48848,0.135,541,Very High Risk,Decline
48849,0.1014,550,Very High Risk,Decline
48850,0.0888,554,Very High Risk,Decline
48851,0.0691,562,Very High Risk,Decline
48852,0.298,512,Very High Risk,Decline
48853,0.6005,475,Very High Risk,Decline
48854,0.5543,481,Very High Risk,Decline
48855,0.1525,537,Very High Risk,Decline
48856,0.2882,513,Very High Risk,Decline
48857,0.6508,469,Very High Risk,Decline
48858,0.1812,531,Very High Risk,Decline
48859,0.4175,497,Very High Risk,Decline
48860,0.286,514,Very High Risk,Decline
48861,0.0699,562,Very High Risk,Decline
48862,0.193,528,Very High Risk,Decline
48863,0.0987,551,Very High Risk,Decline
48864,0.3902,500,Very High Risk,Decline
48865,0.1503,537,Very High Risk,Decline
48866,0.8752,431,Very High Risk,Decline
48867,0.1018,550,Very High Risk,Decline
48868,0.0726,561,Very High Risk,Decline
48869,0.0631,565,Very High Risk,Decline
48870,0.3001,512,Very High Risk,Decline
48871,0.7408,457,Very High Risk,Decline
48872,0.4256,496,Very High Risk,Decline
48873,0.7659,453,Very High Risk,Decline
48874,0.269,516,Very High Risk,Decline
48875,0.7421,457,Very High Risk,Decline
48876,0.8954,425,Very High Risk,Decline
48877,0.2006,527,Very High Risk,Decline
48878,0.0281,589,High Risk,Decline
48879,0.0363,582,High Risk,Decline
48880,0.0569,568,Very High Risk,Decline
48881,0.267,516,Very High Risk,Decline
48882,0.4077,498,Very High Risk,Decline
48883,0.0395,579,Very High Risk,Decline
48884,0.188,529,Very High Risk,Decline
48885,0.1702,533,Very High Risk,Decline
48886,0.1227,544,Very High Risk,Decline
48887,0.2422,520,Very High Risk,Decline
48888,0.1194,545,Very High Risk,Decline
48889,0.782,450,Very High Risk,Decline
48890,0.396,499,Very High Risk,Decline
48891,0.0432,577,Very High Risk,Decline
48892,0.9679,389,Very High Risk,Decline
48893,0.0487,573,Very High Risk,Decline
48894,0.1406,539,Very High Risk,Decline
48895,0.3506,505,Very High Risk,Decline
48896,0.8286,442,Very High Risk,Decline
48897,0.0627,565,Very High Risk,Decline
48898,0.4052,498,Very High Risk,Decline
48899,0.5777,478,Very High Risk,Decline
48900,0.0997,551,Very High Risk,Decline
48901,0.563,480,Very High Risk,Decline
48902,0.225,523,Very High Risk,Decline
48903,0.3271,508,Very High Risk,Decline
48904,0.4635,491,Very High Risk,Decline
48905,0.1014,550,Very High Risk,Decline
48906,0.088,555,Very High Risk,Decline
48907,0.3,512,Very High Risk,Decline
48908,0.1533,536,Very High Risk,Decline
48909,0.1727,532,Very High Risk,Decline
48910,0.1091,548,Very High Risk,Decline
48911,0.3071,511,Very High Risk,Decline
48912,0.9247,415,Very High Risk,Decline
48913,0.652,469,Very High Risk,Decline
48914,0.5131,486,Very High Risk,Decline
48915,0.478,490,Very High Risk,Decline
48916,0.0557,569,Very High Risk,Decline
48917,0.2685,516,Very High Risk,Decline
48918,0.1738,532,Very High Risk,Decline
48919,0.4075,498,Very High Risk,Decline
48920,0.2819,514,Very High Risk,Decline
48921,0.1066,548,Very High Risk,Decline
48922,0.1612,535,Very High Risk,Decline
48923,0.099,551,Very High Risk,Decline
48924,0.0478,573,Very High Risk,Decline
48925,0.2749,515,Very High Risk,Decline
48926,0.9444,405,Very High Risk,Decline
48927,0.2021,527,Very High Risk,Decline
48928,0.1983,527,Very High Risk,Decline
48929,0.0451,575,Very High Risk,Decline
48930,0.862,434,Very High Risk,Decline
48931,0.975,381,Very High Risk,Decline
48932,0.7738,452,Very High Risk,Decline
48933,0.3771,502,Very High Risk,Decline
48934,0.2754,515,Very High Risk,Decline
48935,0.1555,536,Very High Risk,Decline
48936,0.8345,440,Very High Risk,Decline
48937,0.2404,520,Very High Risk,Decline
48938,0.0616,566,Very High Risk,Decline
48939,0.6154,474,Very High Risk,Decline
48940,0.0536,570,Very High Risk,Decline
48941,0.1391,540,Very High Risk,Decline
48942,0.2708,516,Very High Risk,Decline
48943,0.1799,531,Very High Risk,Decline
48944,0.0359,582,High Risk,Decline
48945,0.5004,487,Very High Risk,Decline
48946,0.0576,568,Very High Risk,Decline
48947,0.2534,518,Very High Risk,Decline
48948,0.3683,503,Very High Risk,Decline
48949,0.1733,532,Very High Risk,Decline
48950,0.1979,528,Very High Risk,Decline
48951,0.2367,521,Very High Risk,Decline
48952,0.2771,515,Very High Risk,Decline
48953,0.3616,504,Very High Risk,Decline
48954,0.1845,530,Very High Risk,Decline
48955,0.1199,545,Very High Risk,Decline
48956,0.1408,539,Very High Risk,Decline
48957,0.08,558,Very High Risk,Decline
48958,0.3685,503,Very High Risk,Decline
48959,0.4024,499,Very High Risk,Decline
